ct-ct;72-A;72: Asylum Ave;A: CIGNA/MetLife;6.69;1.42;41.766707,-72.673323,41.767229,-72.676254,41.767535,-72.678276,41.767869,-72.681316,41.768859,-72.687505,41.769363,-72.69063,41.76982,-72.692156,41.770851,-72.69551,41.771847,-72.698597,41.77225,-72.700038,41.775851,-72.707823,41.776353,-72.709942,41.776721,-72.711541,41.777331,-72.714278,41.777781,-72.717561,41.778258,-72.721232,41.778671,-72.724309,41.778753,-72.726405,41.778854,-72.72964,41.778919,-72.732245,41.779001,-72.734826,41.779074,-72.737443,41.779165,-72.739988,41.779266,-72.743017,41.779366,-72.745876,41.78093,-72.746262,41.782825,-72.746527,41.784631,-72.746731,41.78809,-72.747684,41.789538,-72.747222,41.790789,-72.746784,41.793023,-72.746515,41.79566,-72.747288,41.797269,-72.747698,41.799576,-72.748992,41.800604,-72.749609,41.801811,-72.750153,41.803313,-72.750636,41.813463,-72.745788,41.808538,-72.745563
ct-ct;66-T;66: Farmington Ave-UConn Health;T: CT State Tunxis;17.58;1.54;41.766707,-72.673323,41.767229,-72.676254,41.767535,-72.678276,41.767698,-72.680105,41.767869,-72.681316,41.768232,-72.685907,41.768136,-72.688258,41.767988,-72.69165,41.767909,-72.693589,41.767786,-72.695479,41.767752,-72.696957,41.767746,-72.700216,41.767355,-72.702858,41.76708,-72.70487,41.766903,-72.706154,41.766619,-72.70842,41.766326,-72.710856,41.765953,-72.713812,41.765661,-72.71689,41.765546,-72.718356,41.765414,-72.720343,41.765264,-72.722887,41.765078,-72.72531,41.764884,-72.727867,41.764751,-72.729188,41.764323,-72.731502,41.763887,-72.73378,41.763326,-72.736725,41.762961,-72.738506,41.762435,-72.740651,41.7619,-72.742541,41.761133,-72.745062,41.760518,-72.74711,41.759742,-72.749655,41.758966,-72.752272,41.758404,-72.754138,41.757565,-72.756949,41.756825,-72.759397,41.756165,-72.761663,41.75554,-72.763747,41.754577,-72.766957,41.753184,-72.77081,41.751389,-72.773307,41.749236,-72.776458,41.746709,-72.780347,41.743386,-72.785436,41.742787,-72.786333,41.739312,-72.791748,41.736927,-72.794389,41.733727,-72.793725,41.730956,-72.790118,41.731447,-72.788919,41.734146,-72.789668,41.73412,-72.793531,41.735488,-72.795613,41.733112,-72.797612,41.730869,-72.799756,41.727178,-72.800654,41.7249,-72.807156,41.728182,-72.827473,41.731935,-72.832292,41.733428,-72.83492,41.734303,-72.836567,41.73517,-72.838129,41.73643,-72.840442,41.739638,-72.846268,41.740379,-72.849925,41.740745,-72.852408,41.74237,-72.857495,41.743684,-72.859869,41.745238,-72.862305,41.746301,-72.864618,41.748302,-72.868277,41.751706,-72.87184,41.75292,-72.874275,41.753554,-72.875608,41.754367,-72.877305,41.755581,-72.879849,41.756403,-72.881836,41.757403,-72.884744,41.757116,-72.886997,41.754604,-72.886789,41.751932,-72.886423,41.749412,-72.886361,41.745666,-72.888174,41.739329,-72.891305,41.736862,-72.891085,41.728909,-72.889698,41.722083,-72.886411,41.719197,-72.88343,41.715757,-72.882011,41.709931,-72.880396,41.704909,-72.878529
ct-ct;66-H;66: Farmington Ave-UConn Health;H: UConn Health;8.6;1.21;41.766707,-72.673323,41.767229,-72.676254,41.767535,-72.678276,41.767698,-72.680105,41.767869,-72.681316,41.768232,-72.685907,41.768136,-72.688258,41.767988,-72.69165,41.767909,-72.693589,41.767786,-72.695479,41.767752,-72.696957,41.767746,-72.700216,41.767355,-72.702858,41.76708,-72.70487,41.766903,-72.706154,41.766619,-72.70842,41.766326,-72.710856,41.765953,-72.713812,41.765661,-72.71689,41.765546,-72.718356,41.765414,-72.720343,41.765264,-72.722887,41.765078,-72.72531,41.764884,-72.727867,41.764751,-72.729188,41.764323,-72.731502,41.763887,-72.73378,41.763326,-72.736725,41.762961,-72.738506,41.762435,-72.740651,41.7619,-72.742541,41.761133,-72.745062,41.760518,-72.74711,41.759742,-72.749655,41.758966,-72.752272,41.758404,-72.754138,41.757565,-72.756949,41.756825,-72.759397,41.756165,-72.761663,41.75554,-72.763747,41.754577,-72.766957,41.753184,-72.77081,41.751389,-72.773307,41.749236,-72.776458,41.746709,-72.780347,41.743386,-72.785436,41.742787,-72.786333,41.739312,-72.791748,41.736927,-72.794389,41.733727,-72.793725,41.730956,-72.790118,41.731447,-72.788919,41.734146,-72.789668,41.73412,-72.793531,41.735488,-72.795613,41.733112,-72.797612,41.730869,-72.799756,41.727178,-72.800654
ct-ct;64;64: Farmington Ave-South Main St;Main;6.98;1.29;41.766707,-72.673323,41.767229,-72.676254,41.767535,-72.678276,41.767698,-72.680105,41.767869,-72.681316,41.768232,-72.685907,41.768136,-72.688258,41.767988,-72.69165,41.767909,-72.693589,41.767786,-72.695479,41.767752,-72.696957,41.767746,-72.700216,41.767355,-72.702858,41.76708,-72.70487,41.766903,-72.706154,41.766619,-72.70842,41.766326,-72.710856,41.765953,-72.713812,41.765661,-72.71689,41.765546,-72.718356,41.765414,-72.720343,41.765264,-72.722887,41.765078,-72.72531,41.764884,-72.727867,41.764751,-72.729188,41.764323,-72.731502,41.763887,-72.73378,41.763326,-72.736725,41.762961,-72.738506,41.762435,-72.740651,41.760559,-72.742301,41.757298,-72.743383,41.756029,-72.743953,41.754001,-72.743992,41.752374,-72.744006,41.750872,-72.743318,41.749316,-72.741987,41.747108,-72.741178,41.745115,-72.740975,41.743649,-72.740819,41.740977,-72.740568,41.738921,-72.739166,41.738412,-72.741189,41.738441,-72.743551,41.736591,-72.743238,41.73357,-72.743302,41.731711,-72.743825,41.731275,-72.746163,41.730571,-72.749106,41.729804,-72.752364,41.727019,-72.758142,41.724921,-72.76145
ct-ct;63-M;63: Hillside Ave;M: Mountain Street;4.03;1.45;41.763642,-72.674129,41.761578,-72.674752,41.761178,-72.675988,41.761555,-72.677308,41.762542,-72.681013,41.763323,-72.684318,41.763908,-72.687709,41.763794,-72.689769,41.763582,-72.69224,41.763073,-72.692883,41.759642,-72.693205,41.757963,-72.694214,41.756014,-72.694108,41.753971,-72.697249,41.753051,-72.697602,41.751692,-72.697774,41.751254,-72.697824,41.750173,-72.697959,41.749074,-72.698118,41.747394,-72.698352,41.746411,-72.69845,41.744418,-72.698418,41.743489,-72.698371,41.742434,-72.698228,41.741138,-72.697879,41.739189,-72.697386,41.736793,-72.697076,41.736043,-72.69698,41.734666,-72.696825,41.732315,-72.696539,41.729485,-72.69945,41.731452,-72.69958,41.731552,-72.701965,41.729184,-72.701836
ct-ct;63;63: Hillside Ave;Main;4.4;1.65;41.763642,-72.674129,41.761578,-72.674752,41.761178,-72.675988,41.761555,-72.677308,41.762542,-72.681013,41.763323,-72.684318,41.763908,-72.687709,41.763794,-72.689769,41.763582,-72.69224,41.763073,-72.692883,41.759642,-72.693205,41.757963,-72.694214,41.756014,-72.694108,41.753971,-72.697249,41.753051,-72.697602,41.751692,-72.697774,41.751254,-72.697824,41.750173,-72.697959,41.749074,-72.698118,41.747394,-72.698352,41.746411,-72.69845,41.744418,-72.698418,41.743489,-72.698371,41.742434,-72.698228,41.741138,-72.697879,41.739412,-72.697591,41.737368,-72.699436,41.736073,-72.700165,41.73434,-72.701391,41.739269,-72.706214,41.741263,-72.707083,41.742775,-72.708945,41.741365,-72.71143,41.737621,-72.712102
ct-ct;62;62: Farmington Ave-North Main St;Main;5.33;1.32;41.766707,-72.673323,41.767229,-72.676254,41.767535,-72.678276,41.767869,-72.681316,41.768232,-72.685907,41.767988,-72.69165,41.767909,-72.693589,41.767786,-72.695479,41.767752,-72.696957,41.767746,-72.700216,41.767355,-72.702858,41.76708,-72.70487,41.766903,-72.706154,41.766619,-72.70842,41.766326,-72.710856,41.765953,-72.713812,41.765661,-72.71689,41.765546,-72.718356,41.765414,-72.720343,41.765264,-72.722887,41.765078,-72.72531,41.764884,-72.727867,41.764751,-72.729188,41.764323,-72.731502,41.763887,-72.73378,41.763326,-72.736725,41.762961,-72.738506,41.762435,-72.740651,41.764054,-72.741884,41.765895,-72.742403,41.767745,-72.742643,41.769435,-72.743005,41.771759,-72.744116,41.7731,-72.744805,41.775183,-72.745154,41.777203,-72.745443,41.78093,-72.746262,41.782825,-72.746527,41.784631,-72.746731,41.787911,-72.746424
ct-ct;61-R;61: Broad St;R: Ridge Road;6.34;1.23;41.763642,-72.674129,41.761578,-72.674752,41.761178,-72.675988,41.761555,-72.677308,41.762542,-72.681013,41.763174,-72.686778,41.761208,-72.686975,41.759296,-72.687149,41.757776,-72.687152,41.755989,-72.68718,41.755158,-72.687181,41.754246,-72.687195,41.753147,-72.687198,41.75211,-72.6872,41.751038,-72.687214,41.748839,-72.68723,41.747374,-72.687245,41.745667,-72.687249,41.7432,-72.687266,41.741716,-72.687269,41.740992,-72.687282,41.740117,-72.687296,41.73916,-72.68731,41.738043,-72.687313,41.736899,-72.687194,41.736157,-72.686832,41.73537,-72.686785,41.734379,-72.687332,41.733352,-72.687831,41.731467,-72.688839,41.730136,-72.689532,41.728591,-72.690359,41.727707,-72.690857,41.724214,-72.692583,41.722151,-72.693616,41.720936,-72.694224,41.720131,-72.693087,41.719799,-72.69172,41.718422,-72.691674,41.716411,-72.691581,41.7155,-72.691534,41.714418,-72.691452,41.713641,-72.691272,41.711969,-72.690827,41.710548,-72.69043,41.709314,-72.69007,41.708089,-72.689588,41.707204,-72.68919,41.706283,-72.688768,41.704289,-72.687876,41.702233,-72.686949,41.701106,-72.686418,41.700042,-72.685743,41.698271,-72.6845,41.697082,-72.683679,41.696277,-72.683124,41.695382,-72.682509,41.694425,-72.681845,41.692413,-72.680687,41.689668,-72.687434
ct-ct;61-D;61: Broad St;D: Silas Deane Highway;5.22;1.89;41.763642,-72.674129,41.761578,-72.674752,41.761178,-72.675988,41.761555,-72.677308,41.762542,-72.681013,41.763174,-72.686778,41.761208,-72.686975,41.759296,-72.687149,41.757776,-72.687152,41.755989,-72.68718,41.755158,-72.687181,41.754246,-72.687195,41.753147,-72.687198,41.75211,-72.6872,41.751038,-72.687214,41.748839,-72.68723,41.747374,-72.687245,41.745667,-72.687249,41.7432,-72.687266,41.741716,-72.687269,41.740992,-72.687282,41.740117,-72.687296,41.73916,-72.68731,41.738043,-72.687313,41.736899,-72.687194,41.736157,-72.686832,41.73537,-72.686785,41.734379,-72.687332,41.733352,-72.687831,41.731467,-72.688839,41.730136,-72.689532,41.728591,-72.690359,41.727707,-72.690857,41.724214,-72.692583,41.722151,-72.693616,41.720936,-72.694224,41.720131,-72.693087,41.72084,-72.68811,41.721053,-72.686669,41.721337,-72.684779,41.721834,-72.681086,41.7221,-72.679305,41.722419,-72.677137,41.722676,-72.675115,41.723057,-72.672402,41.723394,-72.670125,41.723998,-72.667448
ct-ct;61;61: Broad St;Main;3.87;1.22;41.763642,-72.674129,41.761578,-72.674752,41.761178,-72.675988,41.761555,-72.677308,41.762542,-72.681013,41.763174,-72.686778,41.761208,-72.686975,41.759296,-72.687149,41.757776,-72.687152,41.755989,-72.68718,41.755158,-72.687181,41.754246,-72.687195,41.753147,-72.687198,41.75211,-72.6872,41.751038,-72.687214,41.748839,-72.68723,41.747374,-72.687245,41.745667,-72.687249,41.7432,-72.687266,41.741716,-72.687269,41.740992,-72.687282,41.740117,-72.687296,41.73916,-72.68731,41.738043,-72.687313,41.736899,-72.687194,41.736157,-72.686832,41.73537,-72.686785,41.734379,-72.687332,41.733352,-72.687831,41.731467,-72.688839,41.730136,-72.689532,41.728591,-72.690359,41.727707,-72.690857,41.724169,-72.691614,41.720835,-72.691657,41.720229,-72.693438
ct-ct;59;59: Locust St;Main;3.79;2.48;41.764276,-72.673946,41.761578,-72.674752,41.759657,-72.674756,41.75945,-72.673933,41.75901,-72.671571,41.758838,-72.670457,41.758586,-72.669004,41.75837,-72.667636,41.757439,-72.666487,41.756186,-72.665049,41.755041,-72.663767,41.752991,-72.661422,41.751792,-72.660081,41.750909,-72.661306,41.750108,-72.664179,41.748964,-72.664121,41.74715,-72.664161,41.744907,-72.664712,41.743103,-72.665721,41.742246,-72.666159,41.7407,-72.666284,41.739029,-72.666409,41.737295,-72.65991,41.736141,-72.658738,41.735797,-72.655481,41.737386,-72.654,41.73878,-72.653694,41.740209,-72.653399,41.741728,-72.653105,41.742765,-72.653429,41.744107,-72.653971,41.745376,-72.654259,41.746621,-72.656145
ct-ct;58;58: Albany Ave;Main;4.53;1.11;41.765634,-72.673325,41.768288,-72.672908,41.771419,-72.675094,41.77396,-72.677657,41.775786,-72.679846,41.77678,-72.681782,41.777327,-72.683466,41.777856,-72.685197,41.778968,-72.688357,41.780231,-72.690778,41.7811,-72.693103,41.782149,-72.6959,41.78283,-72.697814,41.783502,-72.699921,41.783861,-72.701302,41.784948,-72.706692,41.786114,-72.711138,41.786794,-72.712542,41.787263,-72.717377,41.787032,-72.718831,41.786383,-72.722225,41.78609,-72.724553,41.786199,-72.727061,41.786371,-72.730102,41.786507,-72.732538,41.78658,-72.735204,41.786636,-72.737785,41.786664,-72.740621,41.786246,-72.743699,41.786033,-72.745335,41.787911,-72.746424
ct-ct;56-F;56: Bloomfield Ave;F: Federation Home;7.26;1.37;41.765634,-72.673325,41.768288,-72.672908,41.771419,-72.675094,41.77396,-72.677657,41.775786,-72.679846,41.77678,-72.681782,41.777327,-72.683466,41.777856,-72.685197,41.778968,-72.688357,41.780231,-72.690778,41.7811,-72.693103,41.782149,-72.6959,41.78283,-72.697814,41.783502,-72.699921,41.783861,-72.701302,41.784948,-72.706692,41.786114,-72.711138,41.786794,-72.712542,41.787537,-72.713511,41.789307,-72.714332,41.792338,-72.715733,41.794476,-72.717244,41.796677,-72.720513,41.801811,-72.725329,41.804441,-72.727556,41.806364,-72.729238,41.807535,-72.730255,41.80944,-72.731949,41.812267,-72.73454,41.814646,-72.737034,41.817588,-72.738812,41.820045,-72.738664,41.821591,-72.738067,41.822896,-72.737605,41.824424,-72.737203,41.824951,-72.737202,41.828741,-72.737282,41.829903,-72.737293,41.835463,-72.715724
ct-ct;56-D;56: Bloomfield Ave;D: Woodside Village;7.27;1.14;41.765634,-72.673325,41.768288,-72.672908,41.771419,-72.675094,41.77396,-72.677657,41.775786,-72.679846,41.77678,-72.681782,41.777327,-72.683466,41.777856,-72.685197,41.778968,-72.688357,41.780231,-72.690778,41.7811,-72.693103,41.782149,-72.6959,41.78283,-72.697814,41.783502,-72.699921,41.783861,-72.701302,41.784948,-72.706692,41.786114,-72.711138,41.786794,-72.712542,41.787537,-72.713511,41.789307,-72.714332,41.792338,-72.715733,41.794476,-72.717244,41.796677,-72.720513,41.801811,-72.725329,41.804441,-72.727556,41.806364,-72.729238,41.807535,-72.730255,41.80944,-72.731949,41.812267,-72.73454,41.814646,-72.737034,41.817588,-72.738812,41.820045,-72.738664,41.821591,-72.738067,41.822896,-72.737605,41.824424,-72.737203,41.824951,-72.737202,41.828741,-72.737282,41.829903,-72.737293,41.844975,-72.741252,41.843911,-72.740974,41.843411,-72.740599
ct-ct;56-B;56: Bloomfield Ave;B: Bloomfield Center;6.32;1.12;41.765634,-72.673325,41.768288,-72.672908,41.771419,-72.675094,41.77396,-72.677657,41.775786,-72.679846,41.77678,-72.681782,41.777327,-72.683466,41.777856,-72.685197,41.778968,-72.688357,41.780231,-72.690778,41.7811,-72.693103,41.782149,-72.6959,41.78283,-72.697814,41.783502,-72.699921,41.783861,-72.701302,41.784948,-72.706692,41.786114,-72.711138,41.786794,-72.712542,41.787537,-72.713511,41.789307,-72.714332,41.792338,-72.715733,41.794476,-72.717244,41.796677,-72.720513,41.801811,-72.725329,41.804441,-72.727556,41.806364,-72.729238,41.807535,-72.730255,41.80944,-72.731949,41.812267,-72.73454,41.814646,-72.737034,41.817588,-72.738812,41.820045,-72.738664,41.821591,-72.738067,41.822896,-72.737605,41.824424,-72.737203,41.824951,-72.737202,41.828741,-72.737282,41.829903,-72.737293,41.832914,-72.735531
ct-ct;55-X;55: Hartford / Middletown;X: Express via I-91;15.66;1.06;41.764276,-72.673946,41.722909,-72.668201,41.721067,-72.667673,41.720048,-72.667275,41.716936,-72.665648,41.715523,-72.664925,41.714682,-72.664552,41.71267,-72.663806,41.710739,-72.663181,41.708039,-72.662304,41.705464,-72.661414,41.70347,-72.660608,41.700627,-72.659477,41.698195,-72.658539,41.697408,-72.65825,41.693599,-72.656771,41.691176,-72.656123,41.686769,-72.655202,41.683426,-72.654508,41.679036,-72.652837,41.67764,-72.651558,41.675904,-72.649578,41.675143,-72.648661,41.672726,-72.645775,41.672457,-72.644978,41.672935,-72.641649,41.671404,-72.640056,41.670295,-72.639091,41.667915,-72.636944,41.667004,-72.637564,41.665371,-72.638984,41.66286,-72.63922,41.662288,-72.639222,41.660626,-72.639359,41.658508,-72.639546,41.656579,-72.640253,41.6544,-72.64084,41.649944,-72.643283,41.646971,-72.644959,41.645524,-72.645665,41.643774,-72.646576,41.639531,-72.648087,41.636941,-72.648879,41.635761,-72.648919,41.632733,-72.649676,41.631911,-72.650053,41.630706,-72.6506,41.629196,-72.65122,41.628152,-72.651658,41.626883,-72.652206,41.624508,-72.653191,41.622596,-72.653679,41.62147,-72.653779,41.619925,-72.653928,41.619004,-72.654015,41.616752,-72.653549,41.615849,-72.653273,41.613686,-72.652601,41.612157,-72.651928,41.610198,-72.650857,41.609411,-72.650436,41.602928,-72.64673,41.601775,-72.646527,41.600023,-72.646205,41.598789,-72.645979,41.597779,-72.645788,41.596046,-72.645684,41.593017,-72.646079,41.591391,-72.646385,41.564754,-72.652397,41.563511,-72.651748,41.561159,-72.65034,41.559531,-72.649221,41.558127,-72.648319,41.557282,-72.645144,41.55595,-72.644206,41.554304,-72.643401,41.552373,-72.642452
ct-ct;55;55: Hartford / Middletown;Main;15.68;1.06;41.764276,-72.673946,41.761578,-72.674752,41.759961,-72.675228,41.722909,-72.668201,41.721067,-72.667673,41.720048,-72.667275,41.716936,-72.665648,41.715523,-72.664925,41.714682,-72.664552,41.71267,-72.663806,41.710739,-72.663181,41.708039,-72.662304,41.705464,-72.661414,41.70347,-72.660608,41.700627,-72.659477,41.698195,-72.658539,41.697408,-72.65825,41.693599,-72.656771,41.686769,-72.655202,41.684508,-72.654736,41.683426,-72.654508,41.679036,-72.652837,41.67764,-72.651558,41.675904,-72.649578,41.675143,-72.648661,41.672726,-72.645775,41.672457,-72.644978,41.672935,-72.641649,41.671404,-72.640056,41.670295,-72.639091,41.667915,-72.636944,41.667004,-72.637564,41.665371,-72.638984,41.66286,-72.63922,41.662288,-72.639222,41.660626,-72.639359,41.658508,-72.639546,41.656579,-72.640253,41.6544,-72.64084,41.649944,-72.643283,41.646971,-72.644959,41.645524,-72.645665,41.643774,-72.646576,41.639531,-72.648087,41.636941,-72.648879,41.635761,-72.648919,41.632733,-72.649676,41.631911,-72.650053,41.630706,-72.6506,41.629196,-72.65122,41.628152,-72.651658,41.626883,-72.652206,41.624508,-72.653191,41.622596,-72.653679,41.62147,-72.653779,41.619925,-72.653928,41.619004,-72.654015,41.616752,-72.653549,41.615849,-72.653273,41.613686,-72.652601,41.612157,-72.651928,41.610198,-72.650857,41.609411,-72.650436,41.602928,-72.64673,41.601775,-72.646527,41.600023,-72.646205,41.598789,-72.645979,41.597779,-72.645788,41.596046,-72.645684,41.593017,-72.646079,41.591391,-72.646385,41.564754,-72.652397,41.563511,-72.651748,41.561159,-72.65034,41.559531,-72.649221,41.558127,-72.648319,41.557282,-72.645144,41.55595,-72.644206,41.554304,-72.643401,41.552373,-72.642452
ct-ct;54-X;54: Blue Hills Ave;X: Express via I-91;11.25;1.46;41.873828,-72.708213,41.880274,-72.70933,41.878179,-72.715595,41.876896,-72.720317,41.876214,-72.728145,41.868673,-72.721519,41.86394,-72.716006,41.859485,-72.710991,41.852653,-72.66702,41.765839,-72.673034
ct-ct;54;54: Blue Hills Ave;Main;12.12;1.56;41.873828,-72.708213,41.880274,-72.70933,41.878179,-72.715595,41.876896,-72.720317,41.876214,-72.728145,41.877727,-72.731965,41.878853,-72.731624,41.87985,-72.738211,41.875208,-72.733376,41.870829,-72.735032,41.868711,-72.735896,41.870185,-72.734996,41.868673,-72.721519,41.86394,-72.716006,41.859485,-72.710991,41.854733,-72.705286,41.853131,-72.703372,41.84453,-72.700452,41.836896,-72.699448,41.835376,-72.698844,41.832926,-72.697951,41.829878,-72.697278,41.827544,-72.696955,41.826329,-72.696775,41.824666,-72.696536,41.823227,-72.696296,41.821653,-72.696056,41.819446,-72.69577,41.818489,-72.695577,41.817237,-72.695349,41.815029,-72.69499,41.812312,-72.694874,41.80998,-72.695424,41.809006,-72.695523,41.808148,-72.695621,41.807299,-72.695695,41.806164,-72.69571,41.804609,-72.695519,41.803491,-72.695315,41.8019,-72.695039,41.800336,-72.695042,41.798299,-72.695822,41.797048,-72.696272,41.796164,-72.696565,41.794877,-72.696991,41.794055,-72.69726,41.792849,-72.69765,41.791482,-72.698125,41.790767,-72.698344,41.789793,-72.698552,41.788551,-72.698567,41.787594,-72.698593,41.786227,-72.698656,41.784797,-72.698477,41.782481,-72.697318,41.781979,-72.695973,41.781011,-72.693334,41.779703,-72.690089,41.778906,-72.688588,41.777713,-72.685331,41.777265,-72.683926,41.776243,-72.680754,41.775043,-72.679326,41.774363,-72.678516,41.772886,-72.676581,41.770623,-72.67449,41.768002,-72.673187,41.764276,-72.673946
ct-ct;53-W;53: Wethersfield Ave;W: Wethersfield Shopping Ctr;6.71;1.2;41.764276,-72.673946,41.761578,-72.674752,41.759961,-72.675228,41.72389,-72.666916,41.7242,-72.664953,41.723377,-72.664047,41.722035,-72.662949,41.720514,-72.661681,41.719628,-72.660933,41.715703,-72.652782,41.713049,-72.652765,41.710959,-72.653581,41.710147,-72.654394,41.708933,-72.655523,41.708478,-72.655875,41.707603,-72.656543,41.705464,-72.661414,41.70347,-72.660608,41.700627,-72.659477,41.698195,-72.658539,41.697408,-72.65825,41.690581,-72.658811,41.688303,-72.659143,41.687159,-72.659134,41.686292,-72.659148,41.684174,-72.659153,41.682369,-72.659158,41.684588,-72.654469,41.684713,-72.654251,41.685167,-72.653222
ct-ct;53;53: Wethersfield Ave;Main;2.94;1.05;41.764276,-72.673946,41.761578,-72.674752,41.759961,-72.675228,41.724585,-72.665086,41.723998,-72.667448
ct-ct;344;344: Glenbrook Rd;Main;5.04;1.3;41.053713,-73.539259,41.055078,-73.536322,41.055309,-73.53329,41.05518,-73.529043,41.055375,-73.526154,41.055836,-73.523496,41.055939,-73.522502,41.057343,-73.518942,41.058839,-73.518153,41.061584,-73.517664,41.063377,-73.517921,41.063643,-73.520023,41.063349,-73.521591,41.062999,-73.523435,41.064512,-73.522766,41.065757,-73.522131,41.067047,-73.521411,41.068857,-73.520386,41.070219,-73.519571,41.070249,-73.517268,41.071204,-73.515778,41.071544,-73.513958,41.071867,-73.512078,41.069314,-73.49845,41.069128,-73.496445,41.069992,-73.495049,41.077257,-73.471831
ct-ct;312;312: West Main St;Main;2.25;1.14;41.053006,-73.539431,41.051656,-73.539622,41.050521,-73.539718,41.048932,-73.539726,41.048342,-73.566463,41.047518,-73.568421,41.046102,-73.570817,41.04496,-73.572088,41.043015,-73.574837
ct-ct;311-B;311: Port Chester;B: via Hamilton Ave;8.61;1.18;41.000398,-73.663563,41.001618,-73.661384,41.003333,-73.65993,41.003537,-73.657452,41.002668,-73.655068,41.002792,-73.653895,41.003051,-73.652484,41.00367,-73.649303,41.011225,-73.643913,41.012993,-73.642495,41.014642,-73.641591,41.017307,-73.63974,41.018949,-73.6385,41.020589,-73.637632,41.020916,-73.634003,41.021395,-73.631683,41.021593,-73.625799,41.022142,-73.623564,41.02373,-73.623905,41.024997,-73.624147,41.026982,-73.623738,41.028909,-73.624095,41.03029,-73.624663,41.03192,-73.625364,41.032771,-73.624906,41.034389,-73.623258,41.036828,-73.617362,41.036914,-73.613574,41.036574,-73.606436,41.037089,-73.600974,41.039015,-73.597158,41.041954,-73.591122,41.041044,-73.586496,41.040939,-73.583053,41.041441,-73.579713,41.042972,-73.574549,41.044647,-73.572181,41.046167,-73.570374,41.047457,-73.568181,41.050521,-73.539718,41.048932,-73.539726
ct-ct;311;311: Port Chester;via W Putnam Ave;9.02;1.19;41.053006,-73.539431,41.051656,-73.539622,41.050521,-73.539718,41.048932,-73.539726,41.048342,-73.566463,41.047518,-73.568421,41.046102,-73.570817,41.04496,-73.572088,41.043015,-73.574837,41.041823,-73.578626,41.041496,-73.580937,41.041064,-73.583031,41.041135,-73.586197,41.042178,-73.591053,41.039166,-73.597268,41.037069,-73.601405,41.036746,-73.60603,41.037039,-73.612089,41.036979,-73.617556,41.034181,-73.623735,41.031865,-73.625603,41.03019,-73.624865,41.02914,-73.624326,41.026829,-73.624,41.024683,-73.624348,41.023363,-73.624045,41.022078,-73.623779,41.021762,-73.625897,41.025007,-73.62965,41.011603,-73.655952,41.010189,-73.656343,41.007895,-73.657563,41.005336,-73.659546,41.000207,-73.664064,40.997983,-73.665416
ct-ct;355;355: UConn Stamford Connector;Main;0.57;1.01;41.047766,-73.542101,41.052749,-73.542187,41.055872,-73.541247
ct-ct;52-R;52: Blue Hills Ave;R: Rockwell Corner;4.74;1.13;41.765634,-72.673325,41.768288,-72.672908,41.771419,-72.675094,41.77396,-72.677657,41.775786,-72.679846,41.77678,-72.681782,41.777327,-72.683466,41.777856,-72.685197,41.778968,-72.688357,41.780231,-72.690778,41.7811,-72.693103,41.782149,-72.6959,41.78283,-72.697814,41.784403,-72.69815,41.786307,-72.698413,41.787067,-72.698375,41.788595,-72.698336,41.789525,-72.698335,41.790695,-72.698138,41.791437,-72.697883,41.792929,-72.697395,41.794046,-72.697029,41.79518,-72.696652,41.796119,-72.696347,41.797021,-72.69603,41.798316,-72.695567,41.800112,-72.694861,41.80198,-72.694821,41.804438,-72.69524,41.806164,-72.695479,41.806995,-72.695502,41.809256,-72.695255,41.809953,-72.695181,41.812348,-72.694619,41.814555,-72.694712,41.817094,-72.695083,41.818623,-72.695359,41.819526,-72.695539,41.821099,-72.695742,41.823576,-72.697229
ct-ct;52-W;52: Blue Hills Ave;W: Wedgewood;5.71;1.11;41.765634,-72.673325,41.768288,-72.672908,41.771419,-72.675094,41.77396,-72.677657,41.775786,-72.679846,41.77678,-72.681782,41.777327,-72.683466,41.777856,-72.685197,41.778968,-72.688357,41.780231,-72.690778,41.7811,-72.693103,41.782149,-72.6959,41.78283,-72.697814,41.784403,-72.69815,41.786307,-72.698413,41.787067,-72.698375,41.788595,-72.698336,41.789525,-72.698335,41.790695,-72.698138,41.791437,-72.697883,41.792929,-72.697395,41.794046,-72.697029,41.79518,-72.696652,41.796119,-72.696347,41.797021,-72.69603,41.798316,-72.695567,41.800112,-72.694861,41.80198,-72.694821,41.804438,-72.69524,41.806164,-72.695479,41.806995,-72.695502,41.809256,-72.695255,41.809953,-72.695181,41.812348,-72.694619,41.814555,-72.694712,41.817094,-72.695083,41.818623,-72.695359,41.819526,-72.695539,41.821099,-72.695742,41.823271,-72.696078,41.824746,-72.696305,41.826382,-72.696557,41.827669,-72.696724,41.829502,-72.696987,41.832971,-72.697709,41.835519,-72.698638,41.836719,-72.701
ct-ct;282;282: East Grand Ave;Main;1.86;1.94;41.320321,-72.878155,41.32102,-72.874605,41.308392,-72.886187,41.307616,-72.884983,41.307241,-72.884008,41.306598,-72.882418,41.306018,-72.880998,41.304912,-72.878168,41.306458,-72.87681
ct-ct;345;345: NCC Flyer;Main;6.39;1.07;41.047976,-73.541371,41.050615,-73.542166,41.053713,-73.539259,41.055078,-73.536322,41.092311,-73.452901,41.094697,-73.450846,41.10195,-73.452566
