Flash Blue;10.01;1.01
Flash Orange;9.06;1.21
1;5.15;1.39
1-leland;5.71;1.54
2;2.08;1.41
2-detrick;2.57;1.74
4;5.58;1.72
5;8.55;1.26
6;3.6;1.34
7;2.71;1.73
8;7.45;2.29
9;5.81;1.79
10;14.4;1.77
11;4.68;1.26
12;4.28;3.04
13;4.68;3.32
14;5.23;3.63
15;2.8;1.24
16;6.82;4.77
17;3.62;1.61
18;5.1;2.24
19;5.66;3.44
19-parkside;6.59;4.0
20;6.48;2.1
20-hillandale;5.04;1.48
22;7.93;2.32
83;9.74;9.27
83-marc;10.64;6.65
98;8.01;4.35
98-clopper;9.67;6.14
98-gcc;8.4;4.56
98-soccerplex;9.5;5.16
